Targa,Id,Odonimo,Codvia,Lunghezza,Data rilievo,Tecnico incaricato,ID Pianta,Specie,Sito Impianto,Lat,Log,h (m),Diametro (cm),Dist. sede stradale (m),Dist. marciapiede (m),CPC,Cod. lavorazione/elenco prezzi,Note,Data lav. F1,Cod. lavorazione - F2,Lavori - F2,Prezzo F2,Data lav. F2,Cod. lavorazione - F3,Lavori - F3,Prezzo F3,Data lav. F3,Cod. lavorazione - F4,Lavori - F4,Prezzo F4,Data lav. F4,Descrizione,Unità di misura,Prezzo Unitario,UPL,Quartiere,Circoscrizione,CO2 catturata (kg/anno),O2 prodotto (kg/anno)
AG071AG,ALB_672,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8572,Tabebuia rosea,,38.13575083,13.31549665,4.15,0.04,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,7.99,21.11
AG072AG,ALB_673,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8587,Tabebuia rosea,,38.13578068,13.3155657,3.46,0.05,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,4.42,11.67
AG073AG,ALB_674,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8342,Platanus × hispanica,,38.13565063,13.31557774,15.51,0.46,,,C,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,118.98,314.4
AG074AG,ALB_675,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8357,Platanus × hispanica,,38.13573744,13.31577626,14.59,0.43,,,C,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,106.37,281.07
AG075AG,ALB_676,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8368,Platanus × hispanica,,38.13578008,13.31587475,13.64,0.28,,,D,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,49.81,131.61
AG076AG,ALB_677,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8360,Platanus × hispanica,,38.13580731,13.31594848,11.87,0.27,,,C/D,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,55.25,145.99
AG077AG,ALB_678,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8517,Celtis australis,,38.13581104,13.31563689,3.19,0.04,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,6.14,16.21
AG078AG,ALB_679,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8354,Platanus × hispanica,,38.1358399,13.31601917,13.99,0.39,,,C,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,93.74,247.72
AG079AG,ALB_680,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8523,Tabebuia rosea,,38.13583721,13.31569971,3.87,0.05,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,10.98,29.02
AG080AG,ALB_681,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8578,Acer negundo,,38.13586457,13.31576122,3.8,0.07,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,15.94,42.13
AG081AG,ALB_682,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8361,Platanus × hispanica,,38.13587593,13.3161031,15.68,0.46,,,C,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,118.07,311.99
AG082AG,ALB_683,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8559,Brachychiton populneus,,38.13590173,13.31584934,3.6,0.03,,,C,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,6.26,16.53
AG083AG,ALB_684,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8584,Tabebuia rosea,,38.1359356,13.3159321,3.5,0.03,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,7.88,20.82
AG084AG,ALB_685,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8358,Platanus × hispanica,,38.13595074,13.31628574,17.38,0.47,,,C,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,123.21,325.59
AG085AG,ALB_686,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8540,Tabebuia rosea,,38.13597868,13.31603266,4.13,0.04,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,8.81,23.28
AG086AG,ALB_687,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8340,Platanus orientalis,,38.13599528,13.31638514,17.32,0.52,,,C,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,186.87,493.82
AG087AG,ALB_688,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8534,Tabebuia rosea,,38.13601362,13.31611032,3.88,0.05,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,12.11,31.99
AG088AG,ALB_689,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8362,Platanus × hispanica,,38.1360391,13.31648403,13.2,0.33,,,C/D,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,73.43,194.03
AG089AG,ALB_690,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8528,Handroanthus heptaphyllus,,38.13604437,13.31618212,2.78,0.07,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,13.68,36.15
AG090AG,ALB_691,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8551,Handroanthus heptaphyllus,,38.13606944,13.31624452,3.35,0.04,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,24.78,65.48
AG091AG,ALB_692,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8345,Platanus × hispanica,,38.13608071,13.31658006,14.87,0.62,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,185.57,490.38
AG092AG,ALB_693,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8529,,,38.13609688,13.31631067,3.4,0.05,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AG093AG,ALB_694,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8581,Tabebuia rosea,,38.1361282,13.31638142,3.41,0.06,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,16.3,43.08
AG094AG,ALB_695,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8351,Platanus × hispanica,,38.13616256,13.31677366,20,0.65,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,196.41,519.02
AG095AG,ALB_696,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8545,Tabebuia rosea,,38.13616323,13.3164624,3.71,0.04,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,8.73,23.07
AG096AG,ALB_697,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8571,Tabebuia rosea,,38.13619744,13.31654709,3.26,0.17,,,C,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,47.34,125.1
AG097AG,ALB_698,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8364,Platanus × hispanica,,38.13620688,13.31687146,13.19,0.36,,,C,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,72.06,190.42
AG098AG,ALB_699,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8541,Tabebuia rosea,,38.13623555,13.31663294,3.6,0.05,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,1.37,3.6
AG099AG,ALB_700,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8249,Celtis australis,,38.13628476,13.31706138,11.71,0.42,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,31.09,82.15
AH000AH,ALB_701,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8585,Tabebuia rosea,,38.13629276,13.31677664,3.76,0.08,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,19.13,50.54
AH001AH,ALB_702,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8554,Tabebuia rosea,,38.13635076,13.31690209,3.54,0.05,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,11.77,31.1
AH002AH,ALB_703,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8332,Handroanthus heptaphyllus,,38.13637994,13.31696939,3.1,0.1,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,52.42,138.53
AH003AH,ALB_704,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8310,Tabebuia rosea,,38.13641296,13.31705043,3.38,0.05,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,11.3,29.86
AH004AH,ALB_705,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7872,Cercis siliquastrum,,38.13194871,13.30597436,6.14,0.15,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,32.92,86.97
AH005AH,ALB_706,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7896,Citrus × aurantium,,38.13254891,13.30758235,2.54,0.05,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,15.64,41.33
AH006AH,ALB_707,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7897,Olea europaea,,38.13263343,13.30761307,3.38,0.08,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,23.28,61.51
AH007AH,ALB_708,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7881,Citrus × aurantium,,38.1325721,13.30764005,2.02,-,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH008AH,ALB_709,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7899,Citrus × aurantium,,38.13259819,13.30769679,2.2,0.1,,,C,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,39.86,105.32
AH009AH,ALB_710,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8061,Citrus × aurantium,,38.13262267,13.30775513,2.6,0.09,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,31.03,82
AH010AH,ALB_711,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7860,Platanus × hispanica,,38.13197757,13.30636676,17.4,0.49,,,C,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,130.8,345.65
AH011AH,ALB_712,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7864,Ligustrum lucidum,,38.13199515,13.30627662,2.59,0.1,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,24.08,63.64
AH012AH,ALB_713,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7883,Citrus × aurantium,,38.13201538,13.30621748,2.32,0.05,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,13.39,35.37
AH013AH,ALB_714,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7912,,,38.13205071,13.30620981,2.25,0.07,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,28.66,75.73
AH014AH,ALB_715,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7884,Citrus × aurantium,,38.13208611,13.30620482,2.64,0.06,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,20.07,53.04
AH015AH,ALB_716,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7875,Schinus molle,,38.1320924,13.30628198,2.8,0.06,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,21.52,56.85
AH016AH,ALB_717,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7904,Syzygium myrtifolium,,38.13210951,13.30656201,2.26,0.03,,,C/D,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,5.07,13.38
AH017AH,ALB_718,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7873,Cupressus sempervirens,,38.13218216,13.30631748,6.08,-,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH018AH,ALB_719,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7921,,,38.13220957,13.30650414,2.54,0.03,,,D,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH019AH,ALB_720,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7848,Washingtonia filifera,,38.13222539,13.30675167,2.76,0.32,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,12.36,32.65
AH020AH,ALB_721,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7854,Olea europaea,,38.13227294,13.30675187,3.14,0.2,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,42.46,112.19
AH021AH,ALB_722,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7919,,,38.13229149,13.30698043,2.17,0.05,,,C/D,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,18.8,49.68
AH022AH,ALB_723,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7863,Platanus × hispanica,,38.13230583,13.30713419,13.29,0.4,,,C,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,96.42,254.8
AH023AH,ALB_724,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7832,Cercis siliquastrum,,38.13230135,13.30690826,4.54,0.15,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,31.98,84.49
AH024AH,ALB_725,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7889,Citrus × aurantium,,38.13233081,13.30707541,1.99,0.03,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,5.39,14.25
AH025AH,ALB_726,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7907,,,38.13235467,13.30712535,2.26,0.03,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,6.26,16.53
AH026AH,ALB_727,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7891,,,38.13237499,13.30718011,2.33,0.03,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,11.9,31.43
AH027AH,ALB_728,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7892,Cercis siliquastrum,,38.13237406,13.3069837,4.11,0.11,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,28.09,74.22
AH028AH,ALB_729,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7841,Platanus × hispanica,,38.13243647,13.30743406,20.39,0.61,,,C,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,177.69,469.56
AH029AH,ALB_730,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7877,Citrus × aurantium,,38.13244595,13.30734659,3,0.07,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,16.88,44.6
AH030AH,ALB_731,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7867,Citrus × aurantium,,38.13247068,13.30740453,2.09,0.05,,,C,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,8.21,21.69
AH031AH,ALB_732,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7916,,,38.13249629,13.30746482,2.33,0.03,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH032AH,ALB_733,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7849,Citrus × aurantium,,38.13250684,13.30730205,3.18,0.08,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,17.98,47.51
AH033AH,ALB_734,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7903,Citrus × aurantium,,38.13252161,13.30752379,1.93,0.06,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,19.51,51.56
AH034AH,ALB_735,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7887,Ginkgo biloba,,38.13253342,13.30744218,2.16,0.04,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,1.28,3.38
AH035AH,ALB_736,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7869,Schinus molle,,38.13254402,13.30737047,7.78,0.32,,,C,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,150.76,398.4
AH036AH,ALB_737,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8086,,,38.13266115,13.30770727,3.33,0.07,,,D,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,0,0
AH037AH,ALB_738,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8068,Tamarix gallica,,38.13266888,13.30775458,4.8,-,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH038AH,ALB_739,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8085,Citrus × aurantium,,38.13264976,13.30781412,2.63,0.05,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,14.95,39.49
AH039AH,ALB_740,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8037,Tamarix gallica,,38.13281895,13.30781871,8.2,0.24,,,D,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,75.21,198.73
AH040AH,ALB_741,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8039,Schinus molle,,38.13289996,13.30804259,5.48,0.17,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,45.29,119.67
AH041AH,ALB_742,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8059,Schinus molle,,38.13282725,13.30806582,4.09,0.11,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,43.5,114.93
AH042AH,ALB_743,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8043,Schinus molle,,38.13292035,13.3081078,3.79,0.12,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,38.61,102.01
AH043AH,ALB_744,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8078,Syzygium myrtifolium,,38.13281344,13.30816341,2.19,0.03,,,D,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,5.75,15.2
AH044AH,ALB_745,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8052,Schinus molle,,38.13285666,13.30816861,5.15,0.15,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,61.67,162.95
AH045AH,ALB_746,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8053,Schinus molle,,38.13293935,13.30817553,2.79,0.06,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,17.66,46.67
AH046AH,ALB_747,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8045,Schinus molle,,38.13289145,13.30820572,4.69,0.16,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,66.2,174.93
AH047AH,ALB_748,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8090,,,38.13293223,13.30843456,2.29,0.04,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,14.95,39.5
AH048AH,ALB_749,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8080,,,38.13340736,13.31001423,3.44,0.07,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH049AH,ALB_750,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8083,,,38.13343611,13.31008544,3.14,0.04,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,13.35,35.26
AH050AH,ALB_751,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8091,,,38.13348499,13.31019967,3.45,0.03,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,12.02,31.75
AH051AH,ALB_752,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8088,Tabebuia rosea,,38.13351285,13.31026145,2.72,0.04,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,10.5,27.75
AH052AH,ALB_753,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8041,Platanus × hispanica,,38.13351447,13.3096867,12.16,0.26,,,D,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,51.36,135.73
AH053AH,ALB_754,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8089,,,38.13358834,13.31044129,3.62,0.06,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH054AH,ALB_755,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8094,,,38.1336401,13.31056142,3.19,-,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH055AH,ALB_756,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8093,,,38.1336674,13.31062673,3.67,0.03,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH056AH,ALB_757,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8084,,,38.13372392,13.31075928,3.08,0.04,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH057AH,ALB_758,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8096,,,38.1337171,13.31031544,4.03,0.11,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH058AH,ALB_759,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8092,,,38.13374844,13.31082302,3.33,0.05,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH059AH,ALB_760,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8097,,,38.13378171,13.31089259,2.79,0.04,,,D,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,0.01,0.01
AH060AH,ALB_761,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8036,Ficus benjamina,,38.13384875,13.31033847,9.6,0.65,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,404.82,1069.77
AH061AH,ALB_762,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8525,Fraxinus ornus,,38.13386381,13.31108767,2.4,0.04,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,4.35,11.5
AH062AH,ALB_763,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8575,,,38.13389178,13.31115007,3.26,0.04,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH063AH,ALB_764,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8055,Platanus × hispanica,,38.13389961,13.31080527,8.98,0.38,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,91.42,241.59
AH064AH,ALB_765,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8548,,,38.13392286,13.31121963,3.71,0.03,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH065AH,ALB_766,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8561,Tabebuia rosea,,38.13404424,13.31150652,2.99,0.04,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,1.15,3.03
AH066AH,ALB_767,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8513,Platanus × hispanica,,38.13409644,13.31126154,21.59,0.5,,,C/D,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,81.41,215.12
AH067AH,ALB_768,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8512,Platanus × hispanica,,38.13414535,13.31138271,12.19,0.56,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,159.27,420.86
AH068AH,ALB_769,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8562,Tabebuia rosea,,38.13407123,13.31156954,3.8,0.04,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,1.01,2.66
AH069AH,ALB_770,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8544,Ailanthus altissima,,38.13411642,13.31167558,3.62,0.04,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,12.39,32.73
AH070AH,ALB_771,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8563,Tabebuia rosea,,38.13415596,13.31176965,3.93,0.07,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,17.75,46.9
AH071AH,ALB_772,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8542,,,38.13418456,13.31183481,3.86,0.05,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH072AH,ALB_773,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8573,,,38.13421288,13.31190232,3.4,0.04,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,14.07,37.17
AH073AH,ALB_774,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8520,,,38.13423735,13.31195738,3.18,0.04,,,B,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH074AH,ALB_775,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8549,Tabebuia rosea,,38.13428023,13.31205944,3.51,0.05,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,11.28,29.8
AH075AH,ALB_776,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8527,Handroanthus heptaphyllus,,38.13430913,13.31212494,3.4,0.02,,,A,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,15.37,40.6
